name,dataset,split,image_source,mask_source,image_file,mask_file,image_sha256,mask_source_sha256,mask_sha256,rgb_pixels_sha256,image_hw,mask_hw,size_mismatch,binary_unit_mask_scaled,soft_mask,empty_mask,detail_sha256,trace_sha256
CASIA2__Tp_D_CNN_S_B_sec00023_sec00022_00044,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_B_sec00023_sec00022_00044.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_B_sec00023_sec00022_00044_gt.png,CASIA2__Tp_D_CNN_S_B_sec00023_sec00022_00044.tif,CASIA2__Tp_D_CNN_S_B_sec00023_sec00022_00044.png,17d309ca297752753bfbdd5a5a5bc86ca077cbcf74de2523fa08b567e214166f,78011f7127e417d68875358cb5ecf9c7abaa1c198b4bdb5d583e9c4816887cf4,78011f7127e417d68875358cb5ecf9c7abaa1c198b4bdb5d583e9c4816887cf4,1a98f8c626f1ab6455615656a34e8c38979e053088bf715ff99488c3410367ec,256x384,256x384,False,False,False,False,58afeeb6ccda6537768edfdbb9c8dafa9ecfeb46f3bddb5d83302a67e3392ac5,2f93398f09fd9fc51c6607fb97ae27107d4e43895ab07dfc51384378a64e6cd4
CASIA2__Tp_D_CNN_S_B_txt00055_txt00047_11328,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_B_txt00055_txt00047_11328.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_B_txt00055_txt00047_11328_gt.png,CASIA2__Tp_D_CNN_S_B_txt00055_txt00047_11328.jpg,CASIA2__Tp_D_CNN_S_B_txt00055_txt00047_11328.png,5cc35a380a1a15e24a9f8b4f5548acdd51fc937d6d74d963f279d508518495ae,dc4495eeba68f258affa1fd7bca995a121c289d85c64540a2a9defd1f7170240,dc4495eeba68f258affa1fd7bca995a121c289d85c64540a2a9defd1f7170240,1efbde709f4b5329a2a83376fd70a25aba27e5526a74f93570d16343264f2ca1,256x384,256x384,False,False,False,False,9d5e390857eead36d3f050b3ed8b1f4e6ad236e41d8ead53aa8c4f6e90fb8f69,c675369396a4f5e30f96a9ef8d4e1c8796b67a64e314f69425baa083f9ba344c
CASIA2__Tp_D_CNN_S_N_ani00053_ani00051_11148,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_ani00053_ani00051_11148.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_ani00053_ani00051_11148_gt.png,CASIA2__Tp_D_CNN_S_N_ani00053_ani00051_11148.jpg,CASIA2__Tp_D_CNN_S_N_ani00053_ani00051_11148.png,c3df8952a8ee85a8f85dc4e5d4e0b826d06b72bc1f98afb44b952fd5a4415c3d,21a9c1b75fc90fcdfe6a41e1f87fea9d3d6e434c783f0c4e505e6e6c3237d2de,21a9c1b75fc90fcdfe6a41e1f87fea9d3d6e434c783f0c4e505e6e6c3237d2de,5eead4ea16a1a10a87c3bc13521e2489dee86c0e0ed51b8a75b871e3eb1ae2cc,256x384,256x384,False,False,False,False,0e05c16e201d2a1b0fbfc8e66bf5240564b8ed829507c9790f3e18d3abbe78ae,57b1f31af6d454a32214908787b594e1546327805088378a8c804d12212ccbe3
CASIA2__Tp_D_CNN_S_N_ani00087_ani00088_10102,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_ani00087_ani00088_10102.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_ani00087_ani00088_10102_gt.png,CASIA2__Tp_D_CNN_S_N_ani00087_ani00088_10102.tif,CASIA2__Tp_D_CNN_S_N_ani00087_ani00088_10102.png,9433b9987e4efc637b41ccd2bade3106b6da019f34a70bddd1812d4cbce93010,300093b423da6116e14e99ac99f4ff2769d6233f06a0ffeda324ab12d622f168,300093b423da6116e14e99ac99f4ff2769d6233f06a0ffeda324ab12d622f168,72fe4aa9978b4fbdda3cc12391fa7eee2c2df87043c372099a06284c641f8d26,256x384,256x384,False,False,False,False,969daa6426fc7e37b8d873ce8246204b7a6e9a1fd8619dc90fdb14414cc0f80a,e0e6b9dfcd6568fcb0bced76203924f4a7ca4f54e108ca8ae2b9a3d5f4adf60a
CASIA2__Tp_D_CNN_S_N_ani10198_ani10197_12407,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_ani10198_ani10197_12407.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_ani10198_ani10197_12407_gt.png,CASIA2__Tp_D_CNN_S_N_ani10198_ani10197_12407.jpg,CASIA2__Tp_D_CNN_S_N_ani10198_ani10197_12407.png,f862c2069533a912bd6ad8ab9bea9dfddb93f5b8dd4d5ee81518ad2bf35751f6,4bca4c6e46a20e496996ef09ac2253dbeacae241f6b28fb9dea9e62ec32eb020,4bca4c6e46a20e496996ef09ac2253dbeacae241f6b28fb9dea9e62ec32eb020,f9ae38ad121d42769bf8eb0449922d2a38bbf2d89730c0140db021ab9658acac,293x640,293x640,False,False,False,False,8b3914d7c0f2df5f13bc25c9fefc8979481fd333c7dc7f1c0d34f06a6acb7b01,d1858fd220c6a8b33b8211633c1d77af509407166b4f0955a150af4c4de10d5c
CASIA2__Tp_D_CNN_S_N_art00001_ani00074_10442,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_art00001_ani00074_10442.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_art00001_ani00074_10442_gt.png,CASIA2__Tp_D_CNN_S_N_art00001_ani00074_10442.tif,CASIA2__Tp_D_CNN_S_N_art00001_ani00074_10442.png,4050a13ad8d5ef12ecb44dca943d9cfde3bc5b4c2ecdd3515a27682f7af69e01,7dcac7c557a4d20a3f4a22be38c9fc3308d23b62960113ace31e49430853e653,7dcac7c557a4d20a3f4a22be38c9fc3308d23b62960113ace31e49430853e653,3520a0a6e33c43f63f87dee17468407c1c6f25f5290d242056ad87a29e383ef1,256x384,256x384,False,False,False,False,e1d0f9ad6cf0522c67264c6f2aa5a74b85fd5e61fd491450f1ee0c1e967c5c98,8972231376ec9b1d61670b1055f4d59d06802d6c16fbd0882e2e8b63884cc685
CASIA2__Tp_D_CNN_S_N_art00007_art00008_01197,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_art00007_art00008_01197.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_art00007_art00008_01197_gt.png,CASIA2__Tp_D_CNN_S_N_art00007_art00008_01197.tif,CASIA2__Tp_D_CNN_S_N_art00007_art00008_01197.png,7fdf47caad9b87440e00fc9edf50de432c0d5fb17b9fb2854b57750c160a10ff,1d108c251055a2d4668ddc285b42359dbed5647fe194b04198cdd86c2f8960e7,1d108c251055a2d4668ddc285b42359dbed5647fe194b04198cdd86c2f8960e7,ff797140c428bf40b7764a3d9c35ef7f542b5437fccd70644856c02f23888dc8,256x384,256x384,False,False,False,False,f0dcdd7f74c8d94d432bbc017859648beacb417c84f2f1e6646f799f1154de23,9232dd53597be5d763e76f8579aaa66292071a0919419596ce53e46e542cc3dd
CASIA2__Tp_D_CNN_S_N_art00011_art00014_11841,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_art00011_art00014_11841.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_art00011_art00014_11841_gt.png,CASIA2__Tp_D_CNN_S_N_art00011_art00014_11841.jpg,CASIA2__Tp_D_CNN_S_N_art00011_art00014_11841.png,764d0e9b1a5c46a2894523e42c2a2ca8172d31d9ecc7137f120a198def78a831,273b4af2d826546f05e5f8bb77d65ebf9c0538cf6c7532eeded12572dec2b74e,273b4af2d826546f05e5f8bb77d65ebf9c0538cf6c7532eeded12572dec2b74e,df6684d860239868391fe377c3c9fac8c67819425e3ebcf128e036a3666d23c2,256x384,256x384,False,False,False,False,b6da4a3ba415546b4c29fbe9dc6f35ff1a820ac37a017164a4f5fcc92f707d20,03d7d8d8f8d52b60d3388b3dc47a40f509bd7ccfb68b06fb1aaa29355596b8bb
CASIA2__Tp_D_CNN_S_N_art00096_cha00063_10305,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_art00096_cha00063_10305.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_art00096_cha00063_10305_gt.png,CASIA2__Tp_D_CNN_S_N_art00096_cha00063_10305.tif,CASIA2__Tp_D_CNN_S_N_art00096_cha00063_10305.png,e945884639d94c77d279647d2836c81d45839e150e237f4a29f250b111b9ec49,b423781aa3505abe018b31eaff24ca89a24d0781c0e90b5ccab965c622644dbf,b423781aa3505abe018b31eaff24ca89a24d0781c0e90b5ccab965c622644dbf,55b05a2b398a196df293a8af58033c2640d651b54e890c421daa49781ca3f6df,256x384,256x384,False,False,False,False,ac87a90acb7ea068fce2964192708c8430910cdf611d68270d787f513c3d4e46,156c4a6e3e518d6dc19a0225556d049841d76db52d0a4afc9c78fa6ca04f2b0b
CASIA2__Tp_D_CNN_S_N_cha00044_cha00043_00364,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_cha00044_cha00043_00364.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_cha00044_cha00043_00364_gt.png,CASIA2__Tp_D_CNN_S_N_cha00044_cha00043_00364.tif,CASIA2__Tp_D_CNN_S_N_cha00044_cha00043_00364.png,b1c2813fcd0c4c24bc0fa891a394e2ddee1418cba944a5de52b9b53f972a2521,4269d2ce3d603035959627fdd6ea63a8bece2c62665dccf8d53ddea7c25f5f9d,4269d2ce3d603035959627fdd6ea63a8bece2c62665dccf8d53ddea7c25f5f9d,3aaaa0c4f3dc8d85edc7707b2309020484f5685479decb184704d21fe88d6ac6,256x384,256x384,False,False,False,False,7b69bf21fb9a96833b414779b521d7e85526ff611db75a80456a15ee1928a8d4,8e558b9b556c9dc274f8685445ff8966de9aa96714530ba2af0430e5dbbd49b6
CASIA2__Tp_D_CNN_S_N_cha10117_nat00059_12169,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_cha10117_nat00059_12169.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_cha10117_nat00059_12169_gt.png,CASIA2__Tp_D_CNN_S_N_cha10117_nat00059_12169.jpg,CASIA2__Tp_D_CNN_S_N_cha10117_nat00059_12169.png,ef9f54efe9a5f4855ffe4b6d389787fd77249ed2f174e4fc8e93ec092252f563,3b8147ab9ceb8a9e4a5553a906a7272f5a04991e65f20faff58b6f3dd1a861e4,3b8147ab9ceb8a9e4a5553a906a7272f5a04991e65f20faff58b6f3dd1a861e4,defcf3a844bb52ab210df19b48305f24830abe283dd9333be1acda293f3b1e01,800x518,800x518,False,False,False,False,a5e6e388dc6d7b8046e0897622df255f80d4636e52bc04bbc7271df8ce171254,1207190e503c972577a049b13ce1b712c9e4b261f3643783b2ac9135c53f4964
CASIA2__Tp_D_CNN_S_N_cha10117_nat10124_12167,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_cha10117_nat10124_12167.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_cha10117_nat10124_12167_gt.png,CASIA2__Tp_D_CNN_S_N_cha10117_nat10124_12167.jpg,CASIA2__Tp_D_CNN_S_N_cha10117_nat10124_12167.png,cc06f7229fde2524e7585787f0a06cf9582cc6ee9d176704d5dfb8bca276879e,94b6ceb25e1892c4ebf419d8a83e2805726b7a90b03d928598923b163d1503e8,94b6ceb25e1892c4ebf419d8a83e2805726b7a90b03d928598923b163d1503e8,b30dae160121fc1d26a229e5f2465b7d433aa1ca98977cd8b1e8edd5a78d8b0c,800x518,800x518,False,False,False,False,046c0f1bca1449fdc9c1477e0dd9fd00daf27852b7ccf319bd9ba5dcaa7e4718,ba53ce99e4fea0d59f37e7d3e0d0e1cc94385ccc0b06d5f976b689feb74a468e
CASIA2__Tp_D_CNN_S_N_cha10117_nat10139_12166,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_cha10117_nat10139_12166.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_cha10117_nat10139_12166_gt.png,CASIA2__Tp_D_CNN_S_N_cha10117_nat10139_12166.jpg,CASIA2__Tp_D_CNN_S_N_cha10117_nat10139_12166.png,266d6c9c39bbc2be1e1a382ce6830fbc067ed5d510f3c97db51db0b04ef96fe9,7b58f79568b8807fd0dfe35d9fb304239d741da2664af7b38d44735f7f4db737,7b58f79568b8807fd0dfe35d9fb304239d741da2664af7b38d44735f7f4db737,7adb5c1023e7aa11adc2edf1c491191f7858078ad313f0359d13124e66d3855f,800x518,800x518,False,False,False,False,9f5133cb4cb9143671a12fca5d3a1f12919ffa4d5cddee4d7838a24eb2c38ecf,2f6489924df1edcee1f3880b6b0a25434e22222999a6164c1c7d32f0b2b0ade8
CASIA2__Tp_D_CNN_S_N_cha10172_cha10171_12283,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_cha10172_cha10171_12283.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_cha10172_cha10171_12283_gt.png,CASIA2__Tp_D_CNN_S_N_cha10172_cha10171_12283.jpg,CASIA2__Tp_D_CNN_S_N_cha10172_cha10171_12283.png,02bcdfe5c826e1407edac24e913620fcafb71a728649dfa2a75794c5b9230b9c,76717a56a3860f0643d5f463f5829362136c0d2222f5fe76f8a99f1dd3e0e455,76717a56a3860f0643d5f463f5829362136c0d2222f5fe76f8a99f1dd3e0e455,234dca74e6a8a3ed053cf5f2332491cbbdfb514ce074ee4e62eaef6381c08383,573x773,573x773,False,False,False,False,144be48f1bc1905c8f3e39c003197d791f226f7cd90ab89cf8526806ec3690f6,8d69e85864edf7e86c28601240977ff464da66761ffe1f9a793263ba812bbada
CASIA2__Tp_D_CNN_S_N_cha10194_cha10192_12323,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_cha10194_cha10192_12323.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_cha10194_cha10192_12323_gt.png,CASIA2__Tp_D_CNN_S_N_cha10194_cha10192_12323.jpg,CASIA2__Tp_D_CNN_S_N_cha10194_cha10192_12323.png,0dc26812fd3fb868e9309a8f3f5c6845ac0c0240aa54a634db90c0598858a90b,a620ee81de262246795abbbc691ab1d47d5fb1543a412e2dfb8a980e22192fb8,a620ee81de262246795abbbc691ab1d47d5fb1543a412e2dfb8a980e22192fb8,f8bbb96e72f1fd2ac303e6de433b5a4241f7a3adbd23bd62b4c2f93c1661612a,469x700,469x700,False,False,False,False,2f7314751031a95d3c019e3362c33e698281c3604acb1dbb443e235f47e58223,28a621581e8abb5f0993ef5e4c35c692781b4e2da835d60ebcac4b8bceba0f78
CASIA2__Tp_D_CNN_S_N_ind00005_ind00014_00424,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_ind00005_ind00014_00424.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_ind00005_ind00014_00424_gt.png,CASIA2__Tp_D_CNN_S_N_ind00005_ind00014_00424.tif,CASIA2__Tp_D_CNN_S_N_ind00005_ind00014_00424.png,675d5814d9192d76ce1836a4318f85f8bcf3394b22f63ae9a1a5b3d36b55de76,f36185597deb4d30e18a3986d9ccb1566410d58361c309739554281310a8ac47,f36185597deb4d30e18a3986d9ccb1566410d58361c309739554281310a8ac47,1657d367370c8a1217bac41605ffc5a402998c208a4a109d494a523ee3db8ab8,256x384,256x384,False,False,False,False,b0ac8f7d52fca6632663dc17ab3f5ef1acce88a5fcd1e9fd94915dc7c8bf9514,d22cab90bf78d67068866506ef379db43fecf652f0b0287cc4954bdb4889bb03
CASIA2__Tp_D_CNN_S_N_nat00094_nat00067_10612,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_nat00094_nat00067_10612.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_nat00094_nat00067_10612_gt.png,CASIA2__Tp_D_CNN_S_N_nat00094_nat00067_10612.jpg,CASIA2__Tp_D_CNN_S_N_nat00094_nat00067_10612.png,f0cefb9d638947eab66a7a73b585afdc5b19acd14c6eeed361f2c3c5ce9dbdfd,277b700c35b2d6d4c2b834cc7c5faf5263e218b067bf67b48023365b0835b8f0,277b700c35b2d6d4c2b834cc7c5faf5263e218b067bf67b48023365b0835b8f0,b7fa03be6f6873938e9bd4a6e345dd3cb594266e63d65a7434238b3a8b3eaf20,256x384,256x384,False,False,False,False,bf4d77f2f3a86ff9ecf692aa0e7d9fa7bbd74330ba3947bd29f35557058464b2,090a34ba5530f3c525ef2ba9d61688726606795bff9a8f528c95bfcdf3e43daf
CASIA2__Tp_D_CNN_S_N_nat00095_ani00017_10219,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_nat00095_ani00017_10219.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_nat00095_ani00017_10219_gt.png,CASIA2__Tp_D_CNN_S_N_nat00095_ani00017_10219.tif,CASIA2__Tp_D_CNN_S_N_nat00095_ani00017_10219.png,db4c2b98ac999284c7656223d605fbcfd849ddf00b61714136126b66b01d0d6b,4ce7f56a301e4615fec0766627a687edbef10d2c81a0d771b7890a318f49bf7a,4ce7f56a301e4615fec0766627a687edbef10d2c81a0d771b7890a318f49bf7a,dcee4c327f6e6cdc197a068aa77a052e3068d2afbd07898b748196f05a64cb6c,256x384,256x384,False,False,False,False,a1bd503ffc3cd3d70bc5d4a873d03d68f8405a403150076d4787f85571e759f5,49a8abaac8fc6e670e158581ad4c7553ec0f6e97988765111e21199a397dd437
CASIA2__Tp_D_CNN_S_N_nat10156_ani00097_12022,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_nat10156_ani00097_12022.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_nat10156_ani00097_12022_gt.png,CASIA2__Tp_D_CNN_S_N_nat10156_ani00097_12022.jpg,CASIA2__Tp_D_CNN_S_N_nat10156_ani00097_12022.png,b14078a9f70f6c4399b619361aba8ebe4714b1a051788d29714ad0740a066b4d,7e7cba05cc572b51053726610d8ccdfad9cb474976c6325d1b97d182ebebbffb,7e7cba05cc572b51053726610d8ccdfad9cb474976c6325d1b97d182ebebbffb,6a22a0b2c8b9264916ca24b5315177ba08260cd0253d6f5c5ef1bdbf3607f295,480x640,480x640,False,False,False,False,efffccb935b906c827464780ef78db17f808414ac571eac3ce25d632de60f235,00bf62c34454bdf644652e876390caa812c34bcd539cf7032fb7eea7f0cbf8a3
CASIA2__Tp_D_CNN_S_N_pla10114_ani00081_10429,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_pla10114_ani00081_10429.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_pla10114_ani00081_10429_gt.png,CASIA2__Tp_D_CNN_S_N_pla10114_ani00081_10429.tif,CASIA2__Tp_D_CNN_S_N_pla10114_ani00081_10429.png,ed180ebf673dc3127ff7dae29bc2a9347d20c45376800f8eb1663b42d9838cb9,d0d8abdca8cfe3efa618990c7dfa9df273cdf99d0a1fce7b223f3e3e2070323c,d0d8abdca8cfe3efa618990c7dfa9df273cdf99d0a1fce7b223f3e3e2070323c,641cc8c7a0500fdb9cedfc9385e9021b1179fe38fc790e1e48f5d2ca5ffd4eee,375x500,375x500,False,False,False,False,cb565561e86e275d0c2c57987dc1bc20955c18be0cb86c396397951a6b754186,b9bb062a04a9e7299235abaec60fe956f4eaf06d41e6c7e242e5174ef53bdbd6
CASIA2__Tp_D_CNN_S_N_sec00042_ani00070_10541,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_sec00042_ani00070_10541.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_sec00042_ani00070_10541_gt.png,CASIA2__Tp_D_CNN_S_N_sec00042_ani00070_10541.tif,CASIA2__Tp_D_CNN_S_N_sec00042_ani00070_10541.png,7a30a0f33ee651bebe0d44f8a1f22f782711c9f8ba13b76a569af330e0c8ae7b,7ca41c4db44301d1ad08f30364d78de21bb255ef070e8bdb2d863b54e90fc8a8,7ca41c4db44301d1ad08f30364d78de21bb255ef070e8bdb2d863b54e90fc8a8,caadb3ed59bba2dfb79e30fcb7b4da572d552f94a9945780aa74fb9dfc1f7db2,256x384,256x384,False,False,False,False,91a66e64c10ab86b8cc12f35ea450a8b9795fdb0c289d1f72a78d31069d0cc75,c5e99112da16481dc5237f460d7be795c0e3dd6ec000c71d4fcc9e192c22027c
CASIA2__Tp_D_CNN_S_N_sec00042_ani00078_10495,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_sec00042_ani00078_10495.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_sec00042_ani00078_10495_gt.png,CASIA2__Tp_D_CNN_S_N_sec00042_ani00078_10495.tif,CASIA2__Tp_D_CNN_S_N_sec00042_ani00078_10495.png,a8838621f215e23c4627d5ac0a7e8ee11b48d8098d5f59e75b6d0de4884d22ba,30bd1529444b35e223310d53e0032ff76be8170ffb25137b68e2aae0f5481428,30bd1529444b35e223310d53e0032ff76be8170ffb25137b68e2aae0f5481428,fe003f0184894b05b03ad9d70df7ec54ebf5861961dd87dfb3702a07f7b0cf58,256x384,256x384,False,False,False,False,8d5f5c3b0cd53a9ff4fc3b75f31b1df93e8cf0f17daba0de021677775e70be51,b9f68a83d37156738b56f01cd854e276477e544ba069be25605db3ca52399b98
CASIA2__Tp_D_CNN_S_N_txt00043_txt00051_10378,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_txt00043_txt00051_10378.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_txt00043_txt00051_10378_gt.png,CASIA2__Tp_D_CNN_S_N_txt00043_txt00051_10378.tif,CASIA2__Tp_D_CNN_S_N_txt00043_txt00051_10378.png,8acf06f89c396c420ed43b1689b66e90d50644dd52e1476b62ff746cbf359137,f5a48ffb9a3623f6d2d5e9ffddba43539470b26a9a312d0335f0d08df5d66e00,f5a48ffb9a3623f6d2d5e9ffddba43539470b26a9a312d0335f0d08df5d66e00,3cb5aa5c216cb463949c7881334ee3c553051c7206fdd6bc67f437a865786341,256x384,256x384,False,False,False,False,44baac408c104733273af31d9239541f1455f00782f376abec85f587e270b1e7,727a88bac9aa034429e215f8de1c983ffc0796adadb31cf9baedc7c8b517ead1
CASIA2__Tp_D_CNN_S_N_txt00052_txt00051_10377,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_txt00052_txt00051_10377.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_txt00052_txt00051_10377_gt.png,CASIA2__Tp_D_CNN_S_N_txt00052_txt00051_10377.tif,CASIA2__Tp_D_CNN_S_N_txt00052_txt00051_10377.png,793b57fc971837170ea0efcee68f6da7f8e4f1b70bb9f180d1a13619817948d9,5c10c6fe966808ba63a4a665182c469955d7dbb5941c25874861bce6810ef6bd,5c10c6fe966808ba63a4a665182c469955d7dbb5941c25874861bce6810ef6bd,35d3af9ce7acb1cc000cf20775fcbd8b3c1580cb59679c9c9bdb6c4d065c5e08,256x384,256x384,False,False,False,False,b175d8809d91ba72711a528cd7ad4f94783248a7e41953202728e9c7304a308c,97dea2675f5b7fe33e22433119f56b7ad40cb11da8188fd32b387f924918f4ad
CASIA2__Tp_D_CNN_S_N_txt00054_txt00049_10371,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_N_txt00054_txt00049_10371.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_N_txt00054_txt00049_10371_gt.png,CASIA2__Tp_D_CNN_S_N_txt00054_txt00049_10371.tif,CASIA2__Tp_D_CNN_S_N_txt00054_txt00049_10371.png,efb815e2d7ac16119c3fa730c3c837581a3560fb46c2fbd4fb61c170d8ab16c2,2561d9656367a4e234bd4842b570415ca884c8653486bee1e954d5a67c042f1b,2561d9656367a4e234bd4842b570415ca884c8653486bee1e954d5a67c042f1b,336082af791b7b5605d11c1e4d440459b0726ad5a65e59870caf6489720c1f6a,256x384,256x384,False,False,False,False,f284405284bcf6e3f6459d2cc50e1f9c27248c09e09f51b1d9faae6ad59952c9,633c63adf6c2ccf5231e16b97eb68e144d89111d540b3e64ae1f93682dfea82e
CASIA2__Tp_D_CNN_S_O_nat10153_ani00097_12135,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CNN_S_O_nat10153_ani00097_12135.jpg,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CNN_S_O_nat10153_ani00097_12135_gt.png,CASIA2__Tp_D_CNN_S_O_nat10153_ani00097_12135.jpg,CASIA2__Tp_D_CNN_S_O_nat10153_ani00097_12135.png,63c1e77f049d86275a458882a6a93d43cf1b54438a042dbada01c6dca9e9b83a,7f2de25cd2bdb28ba7c1f6792491587f8bc1e854e6b451d5aab68553247098b2,7f2de25cd2bdb28ba7c1f6792491587f8bc1e854e6b451d5aab68553247098b2,fc81d4c12c128ee5c4fe27849e0901a42ffa14906cb53ce3cf813383fbff3735,480x640,480x640,False,False,False,False,53cff48b4c41564133ae3624b4e86df6bc819102aeebefb2e8f48bec26a7395f,9e349a5b9332fbfa3e39860507437e7833cb2a34be29609f9cd538973732d200
CASIA2__Tp_D_CRD_M_B_arc10113_arc10112_10030,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CRD_M_B_arc10113_arc10112_10030.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CRD_M_B_arc10113_arc10112_10030_gt.png,CASIA2__Tp_D_CRD_M_B_arc10113_arc10112_10030.tif,CASIA2__Tp_D_CRD_M_B_arc10113_arc10112_10030.png,3e6306410127a3130b892dd9c523fe0e1613a7bf17fe730d97d8127de74aa002,5459f2a11404f79f4e7d476caf3942cee64c1369f8137ba9485fe9d375439c88,5459f2a11404f79f4e7d476caf3942cee64c1369f8137ba9485fe9d375439c88,30bf4befaae14f0026a6a6a31d73863157b0c24d22c834ff8aba280cecf7f0ba,240x160,240x160,False,False,False,False,d9807a5d3769869562f2c5a6c3535f4f42684499dd78d37f6bcd593e3b048e8a,172630e2d34f0a359523838f128700b6965982e159ede5335800dbf410bfc023
CASIA2__Tp_D_CRD_M_B_nat00032_nat00033_10077,CASIA2,train,/data1/data/datasets/CASIA2.0/Tp/Tp_D_CRD_M_B_nat00032_nat00033_10077.tif,/data1/data/datasets/CASIA2.0/Gt/Tp_D_CRD_M_B_nat00032_nat00033_10077_gt.png,CASIA2__Tp_D_CRD_M_B_nat00032_nat00033_10077.tif,CASIA2__Tp_D_CRD_M_B_nat00032_nat00033_10077.png,326c9586268610b6d5a6710c1278608ebcb12ea9ad0a2f7915cf99f0c5b01bfd,7217849c44f0264b530719e8a7e24d257c40e3392c4ea16cb8c50d15f8e564a7,7217849c44f0264b530719e8a7e24d257c40e3392c4ea16cb8c50d15f8e564a7,c07d61509361b50d00ee463d447a40bfa579cdacc1a84ec16c10c2be66692703,256x384,256x384,False,False,False,False,fe2110c0c0bca74b46532bf9666e003aea33e3f72cf655f985695bae43f5c7c1,f9a4b2cdec6f02c143bb7d7830df228e798c0c66912b291b8f06694185cd6818
